File,aid,Date,(1) Evergreen Needleleaf Forests,(2) Evergreen Broadleaf Forests,(4) Deciduous Broadleaf Forests,(5) Mixed Forests,(8) Woody Savannas,(9) Savannas,(10) Grasslands,(11) Permanent Wetlands,(12) Croplands,(13) Urban and Built-up Lands,(14) Cropland/Natural Vegetation Mosaic,(16) Barren,(17) Water Bodies
LC_Type1_2018001_aid2409,aid2409,2018-01-01,,,,,,,,1.0,,2.0,,,11.0
LC_Type1_2018001_aid2410,aid2410,2018-01-01,,,,,,,,,,3.0,,,3.0
LC_Type1_2018001_aid2411,aid2411,2018-01-01,,,,,,2.0,,,,15.0,,,
LC_Type1_2018001_aid2412,aid2412,2018-01-01,,,,,1.0,25.0,1.0,,1.0,,,,3.0
LC_Type1_2018001_aid2413,aid2413,2018-01-01,,,,,13.0,59.0,,1.0,,,,,3.0
LC_Type1_2018001_aid2414,aid2414,2018-01-01,,,,,1.0,57.0,1.0,3.0,,,,,
LC_Type1_2018001_aid2415,aid2415,2018-01-01,,,,,23.0,17.0,,,,,,,3.0
LC_Type1_2018001_aid2416,aid2416,2018-01-01,,,,,1.0,11.0,3.0,2.0,1.0,,,,8.0
LC_Type1_2018001_aid2417,aid2417,2018-01-01,,,,,,5.0,,3.0,,,,,15.0
LC_Type1_2018001_aid2418,aid2418,2018-01-01,,2.0,,,42.0,178.0,,1.0,,,,,4.0
LC_Type1_2018001_aid2419,aid2419,2018-01-01,,,,,5.0,76.0,9.0,2.0,1.0,,,,
LC_Type1_2018001_aid2420,aid2420,2018-01-01,,,,,1.0,74.0,15.0,4.0,2.0,,,,5.0
LC_Type1_2018001_aid2421,aid2421,2018-01-01,,1.0,,,6.0,188.0,14.0,,,,,,
LC_Type1_2018001_aid2422,aid2422,2018-01-01,,1.0,,,4.0,29.0,11.0,4.0,1.0,,,,
LC_Type1_2018001_aid2423,aid2423,2018-01-01,,,,,37.0,19.0,,,,,,,4.0
LC_Type1_2018001_aid2424,aid2424,2018-01-01,,,,,,13.0,,2.0,,,,,
LC_Type1_2018001_aid2425,aid2425,2018-01-01,,,,,1.0,20.0,,,1.0,,,,
LC_Type1_2018001_aid2426,aid2426,2018-01-01,,,,,35.0,80.0,,,,,,,
LC_Type1_2018001_aid2427,aid2427,2018-01-01,,2.0,,,17.0,39.0,4.0,9.0,2.0,,,,16.0
LC_Type1_2018001_aid2428,aid2428,2018-01-01,,,,,2.0,49.0,13.0,2.0,3.0,,,,4.0
LC_Type1_2018001_aid2429,aid2429,2018-01-01,,1.0,,,53.0,244.0,19.0,,,,,,
LC_Type1_2018001_aid2430,aid2430,2018-01-01,,41.0,,,32.0,206.0,11.0,,,,,,
LC_Type1_2018001_aid2431,aid2431,2018-01-01,,5.0,,,46.0,210.0,11.0,,,,,,
LC_Type1_2018001_aid2432,aid2432,2018-01-01,,,,,,40.0,2.0,2.0,5.0,,,,
LC_Type1_2018001_aid2433,aid2433,2018-01-01,,,,,4.0,69.0,,5.0,,,,,3.0
LC_Type1_2018001_aid2434,aid2434,2018-01-01,,,,,1.0,35.0,,,1.0,,,,
LC_Type1_2018001_aid2435,aid2435,2018-01-01,,,,,,51.0,16.0,,,,1.0,,
LC_Type1_2018001_aid2436,aid2436,2018-01-01,,,,,,33.0,,,,,,,
LC_Type1_2018001_aid2437,aid2437,2018-01-01,,,,,,7.0,1.0,,2.0,,,,
LC_Type1_2018001_aid2438,aid2438,2018-01-01,,,,,1.0,36.0,3.0,12.0,2.0,,,,16.0
LC_Type1_2018001_aid2439,aid2439,2018-01-01,,,,,,24.0,1.0,,,,,,
LC_Type1_2018001_aid2440,aid2440,2018-01-01,,,,,,10.0,5.0,1.0,3.0,,,,
LC_Type1_2018001_aid2441,aid2441,2018-01-01,,48.0,,,59.0,256.0,9.0,,,,,,
LC_Type1_2018001_aid2442,aid2442,2018-01-01,,,,,,3.0,1.0,,1.0,,,,
LC_Type1_2018001_aid2443,aid2443,2018-01-01,,,,,,7.0,2.0,,,,,,
LC_Type1_2018001_aid2444,aid2444,2018-01-01,,,,,12.0,91.0,8.0,,26.0,,,,
LC_Type1_2018001_aid2445,aid2445,2018-01-01,,3.0,,,13.0,44.0,6.0,3.0,8.0,,,,
LC_Type1_2018001_aid2446,aid2446,2018-01-01,,,,,,14.0,3.0,19.0,,,,,
LC_Type1_2018001_aid2447,aid2447,2018-01-01,,8.0,,,20.0,63.0,2.0,2.0,,,,,2.0
LC_Type1_2018001_aid2448,aid2448,2018-01-01,,,,,,3.0,2.0,10.0,,,,,
LC_Type1_2018001_aid2449,aid2449,2018-01-01,,,,,,18.0,1.0,5.0,,,,,
LC_Type1_2018001_aid2450,aid2450,2018-01-01,,9.0,,,25.0,52.0,6.0,7.0,2.0,,,,
LC_Type1_2018001_aid2451,aid2451,2018-01-01,,,,,,9.0,1.0,,,,,,
LC_Type1_2018001_aid2452,aid2452,2018-01-01,,5.0,,,4.0,44.0,1.0,4.0,,,,,3.0
LC_Type1_2018001_aid2453,aid2453,2018-01-01,,8.0,,,12.0,75.0,7.0,4.0,,,,,1.0
LC_Type1_2018001_aid2454,aid2454,2018-01-01,,,,,,,,,13.0,,2.0,,
LC_Type1_2018001_aid2455,aid2455,2018-01-01,,,,,,4.0,,,7.0,,,,
LC_Type1_2018001_aid2456,aid2456,2018-01-01,,,,,,4.0,,,,2.0,4.0,,
LC_Type1_2018001_aid2457,aid2457,2018-01-01,,,,,,10.0,,,5.0,,,,
LC_Type1_2018001_aid2458,aid2458,2018-01-01,,,,,,1.0,,,20.0,,3.0,,
LC_Type1_2018001_aid2459,aid2459,2018-01-01,,,,,,,,,16.0,,4.0,,
LC_Type1_2018001_aid2460,aid2460,2018-01-01,,,,,,6.0,,,7.0,,,,
LC_Type1_2018001_aid2461,aid2461,2018-01-01,,,,,,2.0,,,2.0,,,,
LC_Type1_2018001_aid2462,aid2462,2018-01-01,,,,,,7.0,,,1.0,,9.0,,
LC_Type1_2018001_aid2463,aid2463,2018-01-01,,,,,,9.0,,,8.0,1.0,12.0,,
LC_Type1_2018001_aid2464,aid2464,2018-01-01,,,,,,6.0,,,4.0,2.0,3.0,,
LC_Type1_2018001_aid2465,aid2465,2018-01-01,,,,,,,,,9.0,,2.0,,
LC_Type1_2018001_aid2466,aid2466,2018-01-01,,,,,,,,,6.0,,5.0,,
LC_Type1_2018001_aid2467,aid2467,2018-01-01,,,,,,11.0,1.0,,7.0,2.0,1.0,,
LC_Type1_2018001_aid2468,aid2468,2018-01-01,,,,,,2.0,,,14.0,,2.0,,
LC_Type1_2018001_aid2469,aid2469,2018-01-01,,,,,,6.0,,,7.0,1.0,,,
LC_Type1_2018001_aid2470,aid2470,2018-01-01,,,,,,1.0,,,12.0,1.0,8.0,,
LC_Type1_2018001_aid2471,aid2471,2018-01-01,,,,,,,,,13.0,,,,
LC_Type1_2018001_aid2472,aid2472,2018-01-01,,,,,,3.0,,,3.0,,,,
LC_Type1_2018001_aid2473,aid2473,2018-01-01,,,,,,3.0,,,,2.0,1.0,,
LC_Type1_2018001_aid2474,aid2474,2018-01-01,,,,,,2.0,,,13.0,,,,
LC_Type1_2018001_aid2475,aid2475,2018-01-01,,,,,,,,,21.0,,3.0,,
LC_Type1_2018001_aid2476,aid2476,2018-01-01,,,,,,3.0,10.0,,6.0,,,,
LC_Type1_2018001_aid2477,aid2477,2018-01-01,,,,,,3.0,,7.0,,11.0,,,3.0
LC_Type1_2018001_aid2478,aid2478,2018-01-01,,,,,,2.0,,6.0,,3.0,,,2.0
LC_Type1_2018001_aid2479,aid2479,2018-01-01,,,,,,15.0,1.0,1.0,,2.0,,,
LC_Type1_2018001_aid2480,aid2480,2018-01-01,,,,,,17.0,1.0,1.0,,1.0,1.0,,
LC_Type1_2018001_aid2481,aid2481,2018-01-01,,,,,,5.0,8.0,12.0,,,,,
LC_Type1_2018001_aid2482,aid2482,2018-01-01,,,,,,4.0,,3.0,,,,,6.0
LC_Type1_2018001_aid2483,aid2483,2018-01-01,,,,,,7.0,,15.0,,,,,
LC_Type1_2018001_aid2484,aid2484,2018-01-01,,,,,,3.0,,18.0,,,,,3.0
LC_Type1_2018001_aid2485,aid2485,2018-01-01,,,,,,9.0,,3.0,,,,,
LC_Type1_2018001_aid2486,aid2486,2018-01-01,,,,,,2.0,,,,8.0,,,3.0
LC_Type1_2018001_aid2487,aid2487,2018-01-01,,,,,,8.0,4.0,6.0,,,,,
LC_Type1_2018001_aid2488,aid2488,2018-01-01,,,,,,20.0,9.0,18.0,,,,,3.0
LC_Type1_2018001_aid2489,aid2489,2018-01-01,,,,,,3.0,3.0,6.0,7.0,,,,
LC_Type1_2018001_aid2490,aid2490,2018-01-01,,,,,,8.0,,1.0,,,,,
LC_Type1_2018001_aid2491,aid2491,2018-01-01,,,,,,5.0,,,,,,,1.0
LC_Type1_2018001_aid2492,aid2492,2018-01-01,,,,,,6.0,,6.0,,,,,
LC_Type1_2018001_aid2493,aid2493,2018-01-01,,,,,,10.0,4.0,12.0,,,,,5.0
LC_Type1_2018001_aid2494,aid2494,2018-01-01,,,,,,1.0,,,,,,,
LC_Type1_2018001_aid2495,aid2495,2018-01-01,,,,,,4.0,,10.0,,,,,
LC_Type1_2018001_aid2496,aid2496,2018-01-01,,,,,,4.0,,10.0,,,,,
LC_Type1_2018001_aid2497,aid2497,2018-01-01,,,,,,2.0,,11.0,,1.0,,,4.0
LC_Type1_2018001_aid2498,aid2498,2018-01-01,,,,,,,,,,,,,2.0
LC_Type1_2018001_aid2499,aid2499,2018-01-01,,,,,,4.0,,,,5.0,,,
LC_Type1_2018001_aid2500,aid2500,2018-01-01,,,,,,8.0,,2.0,,13.0,,,3.0
LC_Type1_2018001_aid2501,aid2501,2018-01-01,,,,,,6.0,,5.0,,,,,
LC_Type1_2018001_aid2502,aid2502,2018-01-01,,,,,,19.0,8.0,,26.0,,,,
LC_Type1_2018001_aid2503,aid2503,2018-01-01,,,,,,6.0,6.0,7.0,,,,,4.0
LC_Type1_2018001_aid2504,aid2504,2018-01-01,,,,,,12.0,3.0,1.0,,,,,
LC_Type1_2018001_aid2505,aid2505,2018-01-01,,,,,,6.0,,4.0,,1.0,,,2.0
LC_Type1_2018001_aid2506,aid2506,2018-01-01,,,,,,9.0,5.0,,,,,,
LC_Type1_2018001_aid2507,aid2507,2018-01-01,,,,,,6.0,,,3.0,,,,1.0
LC_Type1_2018001_aid2508,aid2508,2018-01-01,,,,,,27.0,,,,,,,
LC_Type1_2018001_aid2509,aid2509,2018-01-01,,4.0,,,14.0,86.0,6.0,,,,,,
LC_Type1_2018001_aid2510,aid2510,2018-01-01,,,,,,9.0,1.0,,2.0,,,,
LC_Type1_2018001_aid2511,aid2511,2018-01-01,,,,,2.0,55.0,,,,,,,
LC_Type1_2018001_aid2512,aid2512,2018-01-01,,,,,,35.0,,,6.0,,,,
LC_Type1_2018001_aid2513,aid2513,2018-01-01,,,,,,11.0,2.0,,8.0,,,,
LC_Type1_2018001_aid2514,aid2514,2018-01-01,,,,,10.0,61.0,4.0,,2.0,,,,
LC_Type1_2018001_aid2515,aid2515,2018-01-01,,3.0,,,35.0,68.0,,,,,,,
LC_Type1_2018001_aid2516,aid2516,2018-01-01,,,,,,18.0,,,1.0,,,,
LC_Type1_2018001_aid2517,aid2517,2018-01-01,,,,,,15.0,1.0,,4.0,,,,
LC_Type1_2018001_aid2518,aid2518,2018-01-01,,,,,,11.0,,,,,,,
LC_Type1_2018001_aid2519,aid2519,2018-01-01,,,,,,36.0,,,,,,,
LC_Type1_2018001_aid2520,aid2520,2018-01-01,,,,,,6.0,1.0,,2.0,,,,
LC_Type1_2018001_aid2521,aid2521,2018-01-01,,2.0,,,6.0,18.0,,,,,,,
LC_Type1_2018001_aid2522,aid2522,2018-01-01,,,,,7.0,31.0,1.0,,1.0,,,,
LC_Type1_2018001_aid2523,aid2523,2018-01-01,,86.0,,,153.0,687.0,4.0,,,,,,
LC_Type1_2018001_aid2524,aid2524,2018-01-01,,,,,,1.0,,,9.0,,1.0,,
LC_Type1_2018001_aid2525,aid2525,2018-01-01,,,,,,5.0,,,34.0,,,,
LC_Type1_2018001_aid2526,aid2526,2018-01-01,,,,,,7.0,,,3.0,1.0,1.0,,
LC_Type1_2018001_aid2527,aid2527,2018-01-01,,,,,,1.0,,,10.0,,1.0,,
LC_Type1_2018001_aid2528,aid2528,2018-01-01,,,,,,,,,4.0,,,,
LC_Type1_2018001_aid2529,aid2529,2018-01-01,,,,,,8.0,,,3.0,,,,
LC_Type1_2018001_aid2530,aid2530,2018-01-01,,,,,,6.0,,,2.0,,3.0,,
LC_Type1_2018001_aid2531,aid2531,2018-01-01,,,,,,4.0,,,4.0,,5.0,,
LC_Type1_2018001_aid2532,aid2532,2018-01-01,,,,,,2.0,,,8.0,,2.0,,
LC_Type1_2018001_aid2533,aid2533,2018-01-01,,,,,,10.0,1.0,,11.0,,,,
LC_Type1_2018001_aid2534,aid2534,2018-01-01,,,,,,14.0,,,8.0,,,,
LC_Type1_2018001_aid2535,aid2535,2018-01-01,,,,,,1.0,,,16.0,,,,
LC_Type1_2018001_aid2536,aid2536,2018-01-01,,,,,,3.0,,,4.0,,,,
LC_Type1_2018001_aid2537,aid2537,2018-01-01,,,,,,4.0,,,6.0,,2.0,,
LC_Type1_2018001_aid2538,aid2538,2018-01-01,,,,,,5.0,,,10.0,,2.0,,
LC_Type1_2018001_aid2539,aid2539,2018-01-01,,,,,,5.0,,,7.0,,2.0,,
LC_Type1_2018001_aid2540,aid2540,2018-01-01,,,,,,1.0,,,4.0,,,,
LC_Type1_2018001_aid2541,aid2541,2018-01-01,,,,,,3.0,,,3.0,,,,
LC_Type1_2018001_aid2542,aid2542,2018-01-01,,,,,,1.0,,,3.0,,1.0,,
LC_Type1_2018001_aid2543,aid2543,2018-01-01,,,,,1.0,18.0,,,1.0,,,,
LC_Type1_2018001_aid2544,aid2544,2018-01-01,,,,,,4.0,,,9.0,,,,
LC_Type1_2018001_aid2545,aid2545,2018-01-01,,,,,,7.0,,,2.0,,3.0,,
LC_Type1_2018001_aid2546,aid2546,2018-01-01,,,,,,5.0,,,4.0,,,,
LC_Type1_2018001_aid2547,aid2547,2018-01-01,,,,,,3.0,,,5.0,,,,
LC_Type1_2018001_aid2548,aid2548,2018-01-01,,,,,,21.0,,,6.0,,,,
LC_Type1_2018001_aid2549,aid2549,2018-01-01,,,,,,11.0,,,5.0,,,,
LC_Type1_2018001_aid2550,aid2550,2018-01-01,,,,,,17.0,,,5.0,,,,
LC_Type1_2018001_aid2551,aid2551,2018-01-01,,,,,,2.0,,,6.0,,1.0,,
LC_Type1_2018001_aid2552,aid2552,2018-01-01,,,,,,2.0,,,18.0,,2.0,,
LC_Type1_2018001_aid2553,aid2553,2018-01-01,,,,,,7.0,,,5.0,,3.0,,
LC_Type1_2018001_aid2554,aid2554,2018-01-01,,,,,,3.0,,,5.0,,,,
LC_Type1_2018001_aid2555,aid2555,2018-01-01,,,,,,3.0,,,1.0,4.0,1.0,,
LC_Type1_2018001_aid2556,aid2556,2018-01-01,,,,,,4.0,,,16.0,,,,
LC_Type1_2018001_aid2557,aid2557,2018-01-01,,,,,,,,,8.0,,,,
LC_Type1_2018001_aid2558,aid2558,2018-01-01,,,,,,16.0,1.0,,3.0,,,,
LC_Type1_2018001_aid2559,aid2559,2018-01-01,,,,,,1.0,,,10.0,,,,
LC_Type1_2018001_aid2560,aid2560,2018-01-01,,,,,,5.0,,,8.0,,2.0,,
LC_Type1_2018001_aid2561,aid2561,2018-01-01,,,,,,2.0,2.0,,9.0,,2.0,,
LC_Type1_2018001_aid2562,aid2562,2018-01-01,,,,,,,2.0,,5.0,,7.0,,
LC_Type1_2018001_aid2563,aid2563,2018-01-01,,,,,,1.0,1.0,,6.0,,7.0,,
LC_Type1_2018001_aid2564,aid2564,2018-01-01,,,,,,1.0,,,10.0,,1.0,,
LC_Type1_2018001_aid2565,aid2565,2018-01-01,,,,,,3.0,2.0,,12.0,,3.0,,
LC_Type1_2018001_aid2566,aid2566,2018-01-01,,,,,,1.0,,,20.0,,,,
LC_Type1_2018001_aid2567,aid2567,2018-01-01,,,,,,4.0,,,4.0,,,,
LC_Type1_2018001_aid2568,aid2568,2018-01-01,,,,,,7.0,,,,,3.0,,
LC_Type1_2018001_aid2569,aid2569,2018-01-01,,,,,,3.0,,,7.0,,1.0,,
LC_Type1_2018001_aid2570,aid2570,2018-01-01,,,,,1.0,16.0,,,,,,,
LC_Type1_2018001_aid2571,aid2571,2018-01-01,,,,,,5.0,,,8.0,,,,
LC_Type1_2018001_aid2572,aid2572,2018-01-01,,,,,,7.0,,,18.0,,,,
LC_Type1_2018001_aid2573,aid2573,2018-01-01,,,,,,3.0,,,13.0,,,,
LC_Type1_2018001_aid2574,aid2574,2018-01-01,,,,,,9.0,,,17.0,,,,
LC_Type1_2018001_aid2575,aid2575,2018-01-01,,,,,1.0,11.0,,,7.0,,,,
LC_Type1_2018001_aid2576,aid2576,2018-01-01,,,,,,5.0,,,5.0,,,,
LC_Type1_2018001_aid2577,aid2577,2018-01-01,,,,,1.0,7.0,,,,,,,
LC_Type1_2018001_aid2578,aid2578,2018-01-01,,,,,,8.0,,,4.0,2.0,,,
LC_Type1_2018001_aid2579,aid2579,2018-01-01,,,,,,15.0,,,10.0,,2.0,,
LC_Type1_2018001_aid2580,aid2580,2018-01-01,,,,,,3.0,,,1.0,1.0,1.0,,
LC_Type1_2018001_aid2581,aid2581,2018-01-01,,,,,,2.0,,,7.0,,,,
LC_Type1_2018001_aid2582,aid2582,2018-01-01,,,,,,1.0,,,8.0,,,,
LC_Type1_2018001_aid2583,aid2583,2018-01-01,,,,,,,1.0,,16.0,,,,
LC_Type1_2018001_aid2584,aid2584,2018-01-01,,,,,,5.0,,,9.0,,2.0,,
LC_Type1_2018001_aid2585,aid2585,2018-01-01,,,,,,24.0,,,1.0,,,,
LC_Type1_2018001_aid2586,aid2586,2018-01-01,,,,,,2.0,,,6.0,,3.0,,
LC_Type1_2018001_aid2587,aid2587,2018-01-01,,,,,,5.0,,,2.0,6.0,1.0,,
LC_Type1_2018001_aid2588,aid2588,2018-01-01,,,,,,15.0,,,1.0,,,,
LC_Type1_2018001_aid2589,aid2589,2018-01-01,,,,,,8.0,,,4.0,1.0,,,
LC_Type1_2018001_aid2590,aid2590,2018-01-01,,,,,,16.0,,,,,,,
LC_Type1_2018001_aid2591,aid2591,2018-01-01,,,,,,2.0,1.0,,7.0,,1.0,,
LC_Type1_2018001_aid2592,aid2592,2018-01-01,,,,,,4.0,,,2.0,,1.0,,
LC_Type1_2018001_aid2593,aid2593,2018-01-01,,,,,,3.0,,,19.0,,3.0,,
LC_Type1_2018001_aid2594,aid2594,2018-01-01,,,,,,2.0,,,6.0,,4.0,,
LC_Type1_2018001_aid2595,aid2595,2018-01-01,,,,,,2.0,,,17.0,,,,
LC_Type1_2018001_aid2596,aid2596,2018-01-01,,,,,,5.0,,,1.0,,5.0,,
LC_Type1_2018001_aid2597,aid2597,2018-01-01,,,,,,12.0,1.0,,16.0,,,,
LC_Type1_2018001_aid2598,aid2598,2018-01-01,,,,,,,,,8.0,,6.0,,
LC_Type1_2018001_aid2599,aid2599,2018-01-01,,,,,,10.0,,,3.0,1.0,3.0,,
LC_Type1_2018001_aid2600,aid2600,2018-01-01,,,,,,,,,4.0,,,,
LC_Type1_2018001_aid2601,aid2601,2018-01-01,,,,,,6.0,,,3.0,,3.0,,
LC_Type1_2018001_aid2602,aid2602,2018-01-01,,,,,,3.0,,,,2.0,6.0,,
LC_Type1_2018001_aid2603,aid2603,2018-01-01,,,,,,4.0,,,,,,,
LC_Type1_2018001_aid2604,aid2604,2018-01-01,,,,,,1.0,,,20.0,,4.0,,
LC_Type1_2018001_aid2605,aid2605,2018-01-01,,,,,,3.0,,,,,13.0,,
LC_Type1_2018001_aid2606,aid2606,2018-01-01,,,,,,4.0,,,,3.0,1.0,,
LC_Type1_2018001_aid2607,aid2607,2018-01-01,,,,,,5.0,,,14.0,,,,
LC_Type1_2018001_aid2608,aid2608,2018-01-01,,,,,,3.0,2.0,,12.0,,,,
LC_Type1_2018001_aid2609,aid2609,2018-01-01,,,,,,,,,8.0,,,,
LC_Type1_2018001_aid2610,aid2610,2018-01-01,,,,,,3.0,,,2.0,3.0,2.0,,
LC_Type1_2018001_aid2611,aid2611,2018-01-01,,,,,,10.0,,,1.0,3.0,3.0,,
LC_Type1_2018001_aid2612,aid2612,2018-01-01,,,,,,,,,2.0,,4.0,,
LC_Type1_2018001_aid2613,aid2613,2018-01-01,,,,,,1.0,,,,2.0,2.0,,
LC_Type1_2018001_aid2614,aid2614,2018-01-01,,,,,,2.0,,,,6.0,,,
LC_Type1_2018001_aid2615,aid2615,2018-01-01,,,,,,9.0,2.0,,4.0,,,,
LC_Type1_2018001_aid2616,aid2616,2018-01-01,,,,,,2.0,,,3.0,1.0,3.0,,
LC_Type1_2018001_aid2617,aid2617,2018-01-01,,,,,,11.0,,,,5.0,,,
LC_Type1_2018001_aid2618,aid2618,2018-01-01,,,,,,26.0,6.0,,12.0,,,,
LC_Type1_2018001_aid2619,aid2619,2018-01-01,,,,,,10.0,,,,4.0,,,
LC_Type1_2018001_aid2620,aid2620,2018-01-01,,,,,,2.0,,,11.0,,7.0,,
LC_Type1_2018001_aid2621,aid2621,2018-01-01,,,,,,7.0,3.0,,3.0,,,,
LC_Type1_2018001_aid2622,aid2622,2018-01-01,,,,,,4.0,,,,1.0,,,
LC_Type1_2018001_aid2623,aid2623,2018-01-01,,,,,,,,,23.0,,,,
LC_Type1_2018001_aid2624,aid2624,2018-01-01,,,,,,13.0,,,4.0,,1.0,,
LC_Type1_2018001_aid2625,aid2625,2018-01-01,,,,,,5.0,3.0,,14.0,7.0,,,
LC_Type1_2018001_aid2626,aid2626,2018-01-01,,,,,,7.0,,,,,,,
LC_Type1_2018001_aid2627,aid2627,2018-01-01,,,,,,6.0,,,1.0,,,,
LC_Type1_2018001_aid2628,aid2628,2018-01-01,,,,,,5.0,,,2.0,8.0,,,
LC_Type1_2018001_aid2629,aid2629,2018-01-01,,,,,,13.0,,,5.0,1.0,,,
LC_Type1_2018001_aid2630,aid2630,2018-01-01,,,,,,11.0,,,4.0,,1.0,,
LC_Type1_2018001_aid2631,aid2631,2018-01-01,,,,,,5.0,,,1.0,,2.0,,
LC_Type1_2018001_aid2632,aid2632,2018-01-01,,,,,,5.0,,,,7.0,,,
LC_Type1_2018001_aid2633,aid2633,2018-01-01,,,,,,7.0,,,3.0,,,,
LC_Type1_2018001_aid2634,aid2634,2018-01-01,,,,,,10.0,,,,,1.0,,
LC_Type1_2018001_aid2635,aid2635,2018-01-01,,,,,,6.0,,,,4.0,,,
LC_Type1_2018001_aid2636,aid2636,2018-01-01,,,,,,4.0,,,,5.0,,,
LC_Type1_2018001_aid2637,aid2637,2018-01-01,,,,,,8.0,,,1.0,,,,
LC_Type1_2018001_aid2638,aid2638,2018-01-01,,,,,,2.0,1.0,,5.0,5.0,,,
LC_Type1_2018001_aid2639,aid2639,2018-01-01,,,,,,9.0,,,,,1.0,,
LC_Type1_2018001_aid2640,aid2640,2018-01-01,,,,,,7.0,2.0,1.0,8.0,13.0,,,
LC_Type1_2018001_aid2641,aid2641,2018-01-01,,,,,,9.0,,,,2.0,,,
LC_Type1_2018001_aid2642,aid2642,2018-01-01,,,,,,5.0,,,19.0,4.0,,,
LC_Type1_2018001_aid2643,aid2643,2018-01-01,,,,,,6.0,,,,2.0,,,
LC_Type1_2018001_aid2644,aid2644,2018-01-01,,,,,,6.0,,,,2.0,,,
LC_Type1_2018001_aid2645,aid2645,2018-01-01,,,,,,10.0,,,,2.0,4.0,,
LC_Type1_2018001_aid2646,aid2646,2018-01-01,,,,,,10.0,,,,,,,
LC_Type1_2018001_aid2647,aid2647,2018-01-01,,,,,,5.0,,,,3.0,,,
LC_Type1_2018001_aid2648,aid2648,2018-01-01,,,,,,17.0,,2.0,,1.0,,,
LC_Type1_2018001_aid2649,aid2649,2018-01-01,,,,,,8.0,,,,,,,
LC_Type1_2018001_aid2650,aid2650,2018-01-01,,,,,,7.0,,,,3.0,,,
LC_Type1_2018001_aid2651,aid2651,2018-01-01,,,,,,5.0,4.0,1.0,9.0,5.0,,,1.0
LC_Type1_2018001_aid2652,aid2652,2018-01-01,,,,,,7.0,,,,1.0,,,
LC_Type1_2018001_aid2653,aid2653,2018-01-01,,,,,,,,,11.0,,,,
LC_Type1_2018001_aid2654,aid2654,2018-01-01,,,,,,3.0,,,,,,,
LC_Type1_2018001_aid2655,aid2655,2018-01-01,,1.0,,,1.0,63.0,19.0,,4.0,,,,
LC_Type1_2018001_aid2656,aid2656,2018-01-01,,,,,,16.0,1.0,,13.0,,,,
LC_Type1_2018001_aid2657,aid2657,2018-01-01,,,,,,,,,5.0,,,,
LC_Type1_2018001_aid2658,aid2658,2018-01-01,,,,,,4.0,10.0,,2.0,,,,
LC_Type1_2018001_aid2659,aid2659,2018-01-01,,,,,,1.0,6.0,,17.0,,1.0,,
LC_Type1_2018001_aid2660,aid2660,2018-01-01,,,,,,1.0,4.0,,4.0,,,,
LC_Type1_2018001_aid2661,aid2661,2018-01-01,,,,,,1.0,1.0,,9.0,,2.0,,
LC_Type1_2018001_aid2662,aid2662,2018-01-01,,,,,,5.0,17.0,,2.0,,,,
LC_Type1_2018001_aid2663,aid2663,2018-01-01,,,,,,4.0,,,13.0,1.0,1.0,,
LC_Type1_2018001_aid2664,aid2664,2018-01-01,,3.0,,,1.0,44.0,25.0,,,,,,
LC_Type1_2018001_aid2665,aid2665,2018-01-01,,,,,,7.0,3.0,,1.0,,2.0,,
LC_Type1_2018001_aid2666,aid2666,2018-01-01,,,,,6.0,132.0,23.0,,,,,,
LC_Type1_2018001_aid2667,aid2667,2018-01-01,,,,,,3.0,10.0,,3.0,,,,
LC_Type1_2018001_aid2668,aid2668,2018-01-01,,,,,,3.0,,,1.0,,,,
LC_Type1_2018001_aid2669,aid2669,2018-01-01,,,,,,24.0,,,13.0,5.0,,,
LC_Type1_2018001_aid2670,aid2670,2018-01-01,,31.0,,,14.0,76.0,,,4.0,,1.0,,
LC_Type1_2018001_aid2671,aid2671,2018-01-01,,,,,,12.0,,,7.0,,,,
LC_Type1_2018001_aid2672,aid2672,2018-01-01,,,,,,4.0,6.0,,1.0,,1.0,,
LC_Type1_2018001_aid2673,aid2673,2018-01-01,,,,,,3.0,,,13.0,3.0,2.0,,1.0
LC_Type1_2018001_aid2674,aid2674,2018-01-01,,,,,,,,,16.0,,,,
LC_Type1_2018001_aid2675,aid2675,2018-01-01,,16.0,,,19.0,58.0,,,,,,,
LC_Type1_2018001_aid2676,aid2676,2018-01-01,,,,,,1.0,1.0,,3.0,,,,
LC_Type1_2018001_aid2677,aid2677,2018-01-01,,1.0,,,3.0,26.0,,,2.0,,,,
LC_Type1_2018001_aid2678,aid2678,2018-01-01,,,,,,2.0,,,,,,,
LC_Type1_2018001_aid2679,aid2679,2018-01-01,,,,,,3.0,5.0,,15.0,,,,
LC_Type1_2018001_aid2680,aid2680,2018-01-01,,,,,,10.0,,,,,,,
LC_Type1_2018001_aid2681,aid2681,2018-01-01,,,,,,5.0,,,14.0,,,,2.0
LC_Type1_2018001_aid2682,aid2682,2018-01-01,,,,,,8.0,,,10.0,,,,1.0
LC_Type1_2018001_aid2683,aid2683,2018-01-01,,,,,,16.0,13.0,,16.0,,,,
LC_Type1_2018001_aid2684,aid2684,2018-01-01,,,,,,20.0,,,8.0,,2.0,,
LC_Type1_2018001_aid2685,aid2685,2018-01-01,,,,,,8.0,,,21.0,,,,
LC_Type1_2018001_aid2686,aid2686,2018-01-01,,,,,,18.0,,,7.0,1.0,,,
